ID_CONTA	DT_ACORDO	QTD_PARCELAMENTO_3M	QTD_PARCELAMENTO_6M	QTD_PARCELAMENTO_12M
1277549	2019-06-03	0	0	1
1279155	2019-06-03	0	0	0
1138970	2019-06-03	2	2	2
1313114	2019-06-03	1	1	1
1314067	2019-06-03	0	0	0
1314250	2019-06-03	1	1	1
1314901	2019-06-03	0	1	2
1315503	2019-06-03	0	0	0
1316154	2019-06-03	0	0	0
1061088	2019-06-03	0	0	0
1061558	2019-06-03	1	1	2
1063962	2019-06-03	0	0	0
1064049	2019-06-03	0	0	0
1064898	2019-06-03	0	0	0
1065451	2019-06-03	2	3	3
1067106	2019-06-03	0	0	0
1086390	2019-06-03	0	0	0
1088030	2019-06-03	0	1	1
1088881	2019-06-03	1	2	2
1089000	2019-06-03	1	2	2
1089166	2019-06-03	1	2	2
1089315	2019-06-03	0	0	0
1090519	2019-06-03	0	0	0
1091004	2019-06-03	0	0	2
1091389	2019-06-03	0	0	0
995159	2019-06-03	0	0	0
996344	2019-06-03	0	1	2
997463	2019-06-03	1	1	1
998333	2019-06-03	0	0	0
1000254	2019-06-03	0	0	0
1002562	2019-06-03	1	1	3
1005438	2019-06-03	2	2	3
1005570	2019-06-03	0	0	1
1073254	2019-06-03	1	2	3
1074143	2019-06-03	0	0	0
1075128	2019-06-03	0	1	1
1075728	2019-06-03	0	0	0
1076600	2019-06-03	2	2	2
1079540	2019-06-03	0	0	0
1081931	2019-06-03	1	1	1
1083733	2019-06-03	0	0	0
1085173	2019-06-03	1	1	1
1085722	2019-06-03	1	1	1
1117059	2019-06-03	0	0	0
1117127	2019-06-03	0	0	0
1118295	2019-06-03	0	2	2
1119399	2019-06-03	0	1	1
1119582	2019-06-03	0	0	0
1120069	2019-06-03	0	0	0
1120786	2019-06-03	1	1	1
1120905	2019-06-03	0	0	0
1120971	2019-06-03	0	0	0
1123077	2019-06-03	0	0	0
1123526	2019-06-03	0	0	0
1010033	2019-06-03	0	0	0
1260936	2019-06-03	1	1	1
1261487	2019-06-03	1	2	2
1262927	2019-06-03	0	0	0
1264244	2019-06-03	0	1	1
1264865	2019-06-03	0	0	0
1265265	2019-06-03	0	0	0
1265699	2019-06-03	1	3	5
1262072	2019-06-03	0	1	1
1262308	2019-06-03	0	0	0
1262791	2019-06-03	0	0	0
1263125	2019-06-03	1	1	1
1082818	2019-06-03	1	2	4
1083411	2019-06-03	0	0	0
1083790	2019-06-03	0	0	0
1083947	2019-06-03	1	2	2
1084951	2019-06-03	0	0	0
1085876	2019-06-03	0	1	1
1115135	2019-06-03	0	0	0
1115785	2019-06-03	0	1	1
1117257	2019-06-03	0	0	0
1117464	2019-06-03	0	0	0
1121140	2019-06-03	2	2	2
1121808	2019-06-03	0	0	1
1122137	2019-06-03	0	0	0
1010522	2019-06-03	0	0	0
1262042	2019-06-03	0	0	0
1263321	2019-06-03	0	0	0
1263439	2019-06-03	1	1	2
1264486	2019-06-03	0	0	1
1264725	2019-06-03	0	0	0
1265104	2019-06-03	0	0	0
1262946	2019-06-03	0	1	1
1263514	2019-06-03	0	1	2
1263625	2019-06-03	0	0	0
1264625	2019-06-03	0	0	0
1264750	2019-06-03	0	0	0
1265329	2019-06-03	0	0	0
1265404	2019-06-03	0	0	0
1265629	2019-06-03	0	0	0
1265911	2019-06-03	0	0	0
1265886	2019-06-03	1	2	2
1268301	2019-06-03	0	0	0
1268962	2019-06-03	1	1	1
1266958	2019-06-03	2	2	2
1267301	2019-06-03	2	2	2
1267415	2019-06-03	1	1	1
1268612	2019-06-03	0	1	1
1268744	2019-06-03	0	0	1
1269498	2019-06-03	1	2	2
1269623	2019-06-03	0	0	0
1270409	2019-06-03	0	0	0
1271034	2019-06-03	1	2	2
1271677	2019-06-03	1	1	3
1272163	2019-06-03	0	0	0
1272992	2019-06-03	0	0	0
1273156	2019-06-03	0	0	0
1273785	2019-06-03	0	0	0
1273910	2019-06-03	0	0	0
1274053	2019-06-03	1	2	2
1274696	2019-06-03	0	0	0
1270559	2019-06-03	0	0	0
1270984	2019-06-03	2	3	3
1273092	2019-06-03	0	0	0
1274067	2019-06-03	0	0	0
1275750	2019-06-03	0	0	0
1276500	2019-06-03	1	1	1
1276686	2019-06-03	1	1	1
1277293	2019-06-03	0	0	0
1277443	2019-06-03	1	1	3
1278215	2019-06-03	0	0	0
1278440	2019-06-03	1	2	2
1278633	2019-06-03	0	0	0
1279047	2019-06-03	0	0	0
1279358	2019-06-03	0	0	0
1275078	2019-06-03	0	0	0
1210803	2019-06-03	0	0	0
1210905	2019-06-03	0	0	0
1211680	2019-06-03	0	0	0
1216360	2019-06-03	1	1	2
1216462	2019-06-03	0	0	0
1216526	2019-06-03	0	0	0
1251758	2019-06-03	0	0	0
1252449	2019-06-03	0	0	0
1252719	2019-06-03	0	0	0
1253019	2019-06-03	0	1	1
1253085	2019-06-03	0	0	0
1254664	2019-06-03	0	0	0
1255366	2019-06-03	0	0	0
1212007	2019-06-03	1	1	2
1212811	2019-06-03	0	0	0
1212843	2019-06-03	0	0	0
1212984	2019-06-03	1	2	3
1213443	2019-06-03	0	1	1
1214924	2019-06-03	0	0	1
1214992	2019-06-03	0	0	0
1215226	2019-06-03	1	2	2
1215985	2019-06-03	1	1	1
1255893	2019-06-03	1	1	1
1256002	2019-06-03	0	0	0
1256470	2019-06-03	1	1	2
1257531	2019-06-03	0	0	0
1257931	2019-06-03	1	1	1
1258199	2019-06-03	0	0	0
1258444	2019-06-03	0	0	0
1258878	2019-06-03	0	0	1
1259278	2019-06-03	1	1	1
1259512	2019-06-03	2	2	3
1235078	2019-06-03	0	0	0
1252828	2019-06-03	0	0	0
1254255	2019-06-03	0	0	1
1254364	2019-06-03	1	1	2
1255134	2019-06-03	0	1	1
1255357	2019-06-03	0	0	0
1255627	2019-06-03	0	0	0
1236341	2019-06-03	0	0	0
1236673	2019-06-03	0	0	0
1237645	2019-06-03	0	0	0
1238011	2019-06-03	0	0	0
1239188	2019-06-03	0	0	0
1240015	2019-06-03	0	0	0
1240458	2019-06-03	0	0	0
1240528	2019-06-03	1	1	1
1255770	2019-06-03	1	1	2
1256738	2019-06-03	0	0	0
1258410	2019-06-03	0	0	0
1258801	2019-06-03	0	0	0
1259305	2019-06-03	0	0	0
1235303	2019-06-03	0	0	0
1235337	2019-06-03	0	0	0
1241494	2019-06-03	0	0	0
1242423	2019-06-03	0	0	1
1244461	2019-06-03	0	0	0
1244872	2019-06-03	1	1	1
1245165	2019-06-03	1	2	2
1245297	2019-06-03	0	0	0
1245933	2019-06-03	2	2	3
1237084	2019-06-03	0	0	0
1237720	2019-06-03	0	0	0
1237879	2019-06-03	0	0	0
1238186	2019-06-03	0	0	0
1238779	2019-06-03	0	0	0
1239915	2019-06-03	0	0	0
1246635	2019-06-03	1	2	2
1246937	2019-06-03	0	1	1
1247512	2019-06-03	0	0	0
1248280	2019-06-03	2	2	2
1250313	2019-06-03	0	0	0
1240492	2019-06-03	0	0	0
1242866	2019-06-03	1	1	1
1244238	2019-06-03	0	0	0
1244263	2019-06-03	0	0	0
1244965	2019-06-03	0	0	0
1246869	2019-06-03	1	1	2
1247112	2019-06-03	1	1	1
1247673	2019-06-03	0	1	1
1247971	2019-06-03	0	0	0
1248014	2019-06-03	0	0	2
1248582	2019-06-03	0	0	0
1249543	2019-06-03	0	0	0
1250218	2019-06-03	0	0	0
1250688	2019-06-03	0	0	0
1251222	2019-06-03	0	0	0
1309909	2019-06-03	1	2	3
1310575	2019-06-03	1	1	1
1311479	2019-06-03	1	1	1
1312492	2019-06-03	0	0	0
889891	2019-06-03	0	0	0
890198	2019-06-03	1	2	2
891029	2019-06-03	0	0	0
1027165	2019-06-03	0	0	0
1029739	2019-06-03	0	0	0
1030048	2019-06-03	0	0	1
1032724	2019-06-03	0	1	1
1034996	2019-06-03	0	1	1
1035425	2019-06-03	1	1	1
1037438	2019-06-03	0	0	0
1038933	2019-06-03	0	0	0
1039533	2019-06-03	0	0	0
1040539	2019-06-03	0	1	1
1251013	2019-06-03	0	0	0
1251079	2019-06-03	0	0	0
1251515	2019-06-03	0	0	0
1251690	2019-06-03	0	0	0
1308705	2019-06-03	1	1	1
1309107	2019-06-03	0	0	0
1309439	2019-06-03	0	0	0
1311486	2019-06-03	1	1	1
1312288	2019-06-03	2	2	2
1312526	2019-06-03	0	0	0
1312815	2019-06-03	0	0	0
1042141	2019-06-03	0	0	2
1043177	2019-06-03	0	0	0
1043379	2019-06-03	0	0	0
1043886	2019-06-03	0	0	0
1047489	2019-06-03	1	1	1
1048791	2019-06-03	0	1	1
968148	2019-06-03	0	0	0
969741	2019-06-03	0	0	0
970243	2019-06-03	1	1	1
971658	2019-06-03	0	1	1
972858	2019-06-03	0	0	0
974989	2019-06-03	1	1	1
975257	2019-06-03	0	0	0
976234	2019-06-03	0	0	0
978208	2019-06-03	1	1	2
978667	2019-06-03	0	0	0
980273	2019-06-03	0	0	0
981375	2019-06-03	0	0	0
985217	2019-06-03	0	0	0
985760	2019-06-03	1	1	1
988329	2019-06-03	0	1	1
1054884	2019-06-03	1	1	1
1055118	2019-06-03	1	2	4
1055479	2019-06-03	0	0	0
1056154	2019-06-03	1	1	1
1057081	2019-06-03	2	2	2
1313692	2019-06-03	0	0	0
1314530	2019-06-03	0	0	0
1314698	2019-06-03	1	1	2
1315264	2019-06-03	1	1	1
1315900	2019-06-03	2	3	3
1316970	2019-06-03	0	1	2
1260239	2019-06-03	1	1	1
1136410	2019-06-03	1	2	3
1138641	2019-06-03	2	2	2
1139343	2019-06-03	1	2	2
1139448	2019-06-03	0	0	0
1140052	2019-06-03	0	0	0
1140250	2019-06-03	2	2	2
1140379	2019-06-03	0	0	0
1140443	2019-06-03	0	0	0
1140486	2019-06-03	0	1	3
1140913	2019-06-03	0	0	0
1313826	2019-06-03	2	2	2
1314453	2019-06-03	0	0	0
1314728	2019-06-03	0	0	0
1314830	2019-06-03	0	0	0
1315866	2019-06-03	0	0	0
1317270	2019-06-03	0	0	0
1260348	2019-06-03	0	1	1
1260605	2019-06-03	0	0	0
1260941	2019-06-03	0	0	0
1057385	2019-06-03	1	1	1
1058017	2019-06-03	0	0	0
1059421	2019-06-03	0	0	0
1059487	2019-06-03	0	0	0
1061159	2019-06-03	1	1	3
1061329	2019-06-03	0	0	0
1062004	2019-06-03	0	1	1
1064437	2019-06-03	1	1	1
1067513	2019-06-03	0	0	0
1086731	2019-06-03	2	2	2
1086799	2019-06-03	1	1	1
1087810	2019-06-03	0	0	2
1090816	2019-06-03	1	2	2
996983	2019-06-03	1	2	4
997828	2019-06-03	1	2	2
1001704	2019-06-03	0	0	0
1002208	2019-06-03	0	0	0
1003142	2019-06-03	1	1	1
1007152	2019-06-03	0	1	1
1007288	2019-06-03	0	0	0
1007547	2019-06-03	0	0	0
1068322	2019-06-03	0	0	0
1068513	2019-06-03	0	0	0
1069115	2019-06-03	0	0	0
1070721	2019-06-03	0	0	0
1072023	2019-06-03	0	0	0
1072523	2019-06-03	0	1	1
1072800	2019-06-03	1	1	1
1075976	2019-06-03	1	1	1
1076269	2019-06-03	1	1	2
1076810	2019-06-03	0	0	0
1077846	2019-06-03	1	1	1
1078080	2019-06-03	0	0	0
1078448	2019-06-03	0	0	0
1082751	2019-06-03	0	0	0
1084834	2019-06-03	1	1	1
1085268	2019-06-03	1	1	1
1115384	2019-06-03	0	0	1
1116686	2019-06-03	0	0	0
1117313	2019-06-03	0	0	0
1118585	2019-06-03	0	0	0
1118683	2019-06-03	0	0	1
1120430	2019-06-03	0	0	0
1120666	2019-06-03	0	0	0
1121091	2019-06-03	0	0	0
1121257	2019-06-03	2	2	2
1009953	2019-06-03	0	0	0
1010187	2019-06-03	0	0	0
1261118	2019-06-03	0	0	0
1261350	2019-06-03	0	0	0
1262681	2019-06-03	0	0	0
1264794	2019-06-03	0	0	0
1265326	2019-06-03	0	0	0
1262452	2019-06-03	0	0	0
1265060	2019-06-03	1	2	3
1266396	2019-06-03	0	0	0
1267093	2019-06-03	0	0	0
1264348	2019-06-03	0	0	0
1264431	2019-06-03	1	1	1
1265482	2019-06-03	0	0	0
1265765	2019-06-03	1	1	1
1266537	2019-06-03	0	0	0
1266652	2019-06-03	0	0	0
1266888	2019-06-03	0	0	1
1268073	2019-06-03	0	0	0
1268188	2019-06-03	0	0	0
1268592	2019-06-03	1	2	4
1268724	2019-06-03	1	1	1
1269024	2019-06-03	1	2	4
1269845	2019-06-03	0	0	1
1267152	2019-06-03	1	2	2
1267371	2019-06-03	0	0	0
1267554	2019-06-03	1	1	1
1267737	2019-06-03	0	0	0
1268075	2019-06-03	2	2	2
1268926	2019-06-03	0	0	0
1269726	2019-06-03	0	0	0
1269811	2019-06-03	0	0	0
1269943	2019-06-03	0	0	1
1269994	2019-06-03	1	1	1
1272736	2019-06-03	2	2	2
1272887	2019-06-03	0	0	0
1273072	2019-06-03	0	0	0
1273189	2019-06-03	1	1	2
1273406	2019-06-03	0	0	0
1273555	2019-06-03	1	1	1
1271215	2019-06-03	0	0	0
1271802	2019-06-03	0	1	1
1272317	2019-06-03	0	1	1
1272753	2019-06-03	1	1	2
1273606	2019-06-03	0	0	0
1273921	2019-06-03	0	0	0
1274776	2019-06-03	0	0	0
1274891	2019-06-03	0	0	0
1274974	2019-06-03	0	0	1
1275057	2019-06-03	0	0	0
1275695	2019-06-03	0	0	0
1276865	2019-06-03	0	0	0
1278718	2019-06-03	1	1	1
1278935	2019-06-03	0	0	0
1274893	2019-06-03	0	0	0
1276697	2019-06-03	0	1	1
1277048	2019-06-03	0	0	0
1277182	2019-06-03	0	0	0
1277465	2019-06-03	1	1	1
1277816	2019-06-03	0	0	0
1278050	2019-06-03	0	0	0
1278233	2019-06-03	0	0	0
1278752	2019-06-03	2	2	2
1279005	2019-06-03	0	0	0
1279052	2019-06-03	0	0	0
1281475	2019-06-03	0	0	0
1282128	2019-06-03	0	0	0
1280422	2019-06-03	1	1	2
1280509	2019-06-03	0	0	0
1280590	2019-06-03	0	0	0
1280977	2019-06-03	1	1	1
1281160	2019-06-03	0	0	0
1281277	2019-06-03	1	1	1
1281426	2019-06-03	0	0	0
1317945	2019-06-03	0	0	0
1262536	2019-06-03	0	0	0
1263865	2019-06-03	0	1	1
1264369	2019-06-03	2	2	2
1264769	2019-06-03	0	0	0
1265371	2019-06-03	0	0	0
1261500	2019-06-03	0	0	0
1263331	2019-06-03	0	0	0
1263708	2019-06-03	0	0	0
1264499	2019-06-03	0	0	1
1264710	2019-06-03	0	0	0
1266750	2019-06-03	0	0	1
1267043	2019-06-03	1	1	2
1267552	2019-06-03	0	0	0
1267820	2019-06-03	1	1	1
1267950	2019-06-03	2	2	2
1268345	2019-06-03	0	0	0
1268452	2019-06-03	0	0	0
1269224	2019-06-03	0	0	1
1269690	2019-06-03	0	0	1
1270192	2019-06-03	0	1	1
1266105	2019-06-03	0	0	0
1266239	2019-06-03	0	0	0
1266307	2019-06-03	0	0	0
1269349	2019-06-03	0	0	0
1270317	2019-06-03	0	0	0
1271251	2019-06-03	0	0	0
1271687	2019-06-03	1	2	3
1272332	2019-06-03	0	0	0
1273257	2019-06-03	0	0	0
1273791	2019-06-03	1	2	2
1273970	2019-06-03	0	1	1
1274129	2019-06-03	0	0	0
1278942	2019-06-03	0	0	0
1280889	2019-06-03	1	1	1
1281153	2019-06-03	1	1	1
1281178	2019-06-03	0	0	0
1281421	2019-06-03	0	0	0
1281557	2019-06-03	1	1	1
1281571	2019-06-03	0	0	0
1281882	2019-06-03	1	1	1
1282268	2019-06-03	1	1	1
1282550	2019-06-03	0	0	0
1282850	2019-06-03	0	0	0
1317478	2019-06-03	1	2	3
1318232	2019-06-03	1	1	1
1318450	2019-06-03	0	0	0
1318489	2019-06-03	0	1	2
1281203	2019-06-03	0	0	0
1281564	2019-06-03	0	0	0
1281632	2019-06-03	0	0	0
1282064	2019-06-03	0	0	0
1282139	2019-06-03	0	0	1
1319500	2019-06-03	0	0	0
1319693	2019-06-03	0	0	0
1320236	2019-06-03	1	1	1
1321129	2019-06-03	1	2	2
1321915	2019-06-03	0	1	1
1323062	2019-06-03	0	1	1
1324062	2019-06-03	0	0	0
1320043	2019-06-03	0	0	0
1320404	2019-06-03	0	0	0
1320965	2019-06-03	0	0	0
1321072	2019-06-03	0	0	0
1321565	2019-06-03	1	1	1
1279304	2019-06-03	1	1	1
1279421	2019-06-03	0	1	1
1279472	2019-06-03	0	0	0
1280155	2019-06-03	0	1	1
1280374	2019-06-03	1	2	3
1280491	2019-06-03	0	0	0
1280840	2019-06-03	0	0	0
1282363	2019-06-03	1	1	2
1317625	2019-06-03	0	0	0
1318076	2019-06-03	0	0	0
1318744	2019-06-03	0	0	0
1318814	2019-06-03	0	0	0
1280238	2019-06-03	0	1	1
1281091	2019-06-03	0	0	0
1281729	2019-06-03	0	0	0
1282210	2019-06-03	0	0	0
1282763	2019-06-03	0	1	2
1318242	2019-06-03	0	0	0
1318461	2019-06-03	0	0	0
1318578	2019-06-03	0	1	1
1318912	2019-06-03	1	1	1
1321050	2019-06-03	0	0	0
1321369	2019-06-03	0	0	0
1324379	2019-06-03	1	1	1
1324713	2019-06-03	0	0	0
1325332	2019-06-03	1	1	1
1319329	2019-06-03	0	0	0
1320214	2019-06-03	1	1	1
1321371	2019-06-03	0	0	0
1321669	2019-06-03	0	0	0
1322388	2019-06-03	0	1	2
1323090	2019-06-03	0	0	0
1267983	2019-06-03	1	1	1
1268348	2019-06-03	0	0	0
1269069	2019-06-03	0	1	1
1269166	2019-06-03	1	1	3
1269252	2019-06-03	0	0	0
1270356	2019-06-03	1	1	1
1270620	2019-06-03	1	1	1
1270737	2019-06-03	1	1	1
1270955	2019-06-03	0	0	0
1271523	2019-06-03	2	2	2
1271792	2019-06-03	0	0	0
1272241	2019-06-03	0	0	0
1273946	2019-06-03	0	0	0
1274282	2019-06-03	0	0	0
1274482	2019-06-03	0	1	1
1271256	2019-06-03	0	0	0
1272178	2019-06-03	0	0	0
1272795	2019-06-03	0	0	0
1273513	2019-06-03	0	2	2
1274232	2019-06-03	0	0	0
1275032	2019-06-03	0	0	0
1275218	2019-06-03	0	0	0
1275553	2019-06-03	1	2	3
1275868	2019-06-03	0	0	0
1276121	2019-06-03	0	0	1
1277807	2019-06-03	0	1	1
1279143	2019-06-03	0	0	0
1275253	2019-06-03	0	0	0
1275717	2019-06-03	1	1	1
1278444	2019-06-03	1	1	1
1280015	2019-06-03	1	1	1
1282620	2019-06-03	0	0	0
1319064	2019-06-03	0	1	1
1320281	2019-06-03	1	1	1
1320434	2019-06-03	1	1	1
1321402	2019-06-03	0	0	0
1322255	2019-06-03	0	0	0
1323223	2019-06-03	1	2	2
1323774	2019-06-03	1	1	1
1325014	2019-06-03	0	0	0
1325063	2019-06-03	1	1	2
1319564	2019-06-03	2	2	2
1320868	2019-06-03	0	0	0
1321151	2019-06-03	0	0	1
1321921	2019-06-03	0	1	1
1322623	2019-06-03	0	0	0
1322957	2019-06-03	0	0	0
1323306	2019-06-03	0	0	0
1325346	2019-06-03	1	1	1
1325395	2019-06-03	0	0	1
1326116	2019-06-03	1	1	1
1326182	2019-06-03	1	1	1
1326267	2019-06-03	0	0	0
1327033	2019-06-03	2	2	2
1327403	2019-06-03	1	2	3
1327869	2019-06-03	0	0	0
1329241	2019-06-03	0	0	0
1330911	2019-06-03	0	1	1
1331681	2019-06-03	1	1	1
1325980	2019-06-03	1	1	1
1327286	2019-06-03	0	0	0
1329309	2019-06-03	0	0	0
1329443	2019-06-03	0	0	0
1330913	2019-06-03	0	0	0
1274493	2019-06-03	0	0	0
1274597	2019-06-03	0	0	0
1275131	2019-06-03	0	0	0
1276165	2019-06-03	2	2	3
1277035	2019-06-03	1	1	1
1277403	2019-06-03	1	1	1
1274729	2019-06-03	0	0	0
1275767	2019-06-03	0	0	0
1276133	2019-06-03	0	0	0
1277714	2019-06-03	1	2	3
1278112	2019-06-03	0	0	0
1278182	2019-06-03	0	0	0
1278539	2019-06-03	0	0	0
1279209	2019-06-03	0	0	0
1279248	2019-06-03	0	0	0
1280956	2019-06-03	1	1	1
1281020	2019-06-03	0	0	0
1281088	2019-06-03	1	1	1
1281722	2019-06-03	1	1	1
1281822	2019-06-03	0	0	0
1318124	2019-06-03	0	0	0
1318951	2019-06-03	1	2	2
1279643	2019-06-03	0	0	0
1280045	2019-06-03	1	1	1
1280143	2019-06-03	1	2	2
1280284	2019-06-03	0	0	0
1281847	2019-06-03	0	0	0
1282392	2019-06-03	2	2	2
1318983	2019-06-03	0	0	0
1319158	2019-06-03	0	0	0
1319851	2019-06-03	2	2	2
1320021	2019-06-03	0	0	0
1276193	2019-06-03	2	2	2
1276432	2019-06-03	1	2	2
1276507	2019-06-03	0	0	0
1278086	2019-06-03	1	1	1
1279776	2019-06-03	0	0	0
1279869	2019-06-03	1	1	1
1280580	2019-06-03	1	1	1
1318155	2019-06-03	0	0	0
1279508	2019-06-03	0	0	1
1280069	2019-06-03	0	0	1
1280162	2019-06-03	0	0	0
1281480	2019-06-03	0	0	0
1282005	2019-06-03	1	1	1
1282477	2019-06-03	0	0	0
1282559	2019-06-03	1	1	1
1317698	2019-06-03	0	0	0
1317837	2019-06-03	0	0	0
1320963	2019-06-03	0	0	0
1322428	2019-06-03	0	0	0
1322460	2019-06-03	1	1	2
1322703	2019-06-03	0	0	0
1322921	2019-06-03	0	1	1
1323857	2019-06-03	1	1	1
1324614	2019-06-03	0	0	0
1319402	2019-06-03	0	0	1
1320095	2019-06-03	0	0	0
1320295	2019-06-03	0	0	1
1323628	2019-06-03	1	1	1
1325411	2019-06-03	0	0	0
1325543	2019-06-03	1	1	1
1327622	2019-06-03	0	0	0
1327958	2019-06-03	1	2	2
1322258	2019-06-03	0	0	0
1323430	2019-06-03	1	1	1
1323823	2019-06-03	1	1	1
1324734	2019-06-03	1	2	2
1324966	2019-06-03	2	2	2
1325259	2019-06-03	1	1	1
1325970	2019-06-03	0	1	1
1326388	2019-06-03	0	0	0
1326820	2019-06-03	0	0	0
1327706	2019-06-03	0	0	0
1328703	2019-06-03	1	1	1
1328792	2019-06-03	0	0	0
1325827	2019-06-03	1	1	1
1326120	2019-06-03	0	0	0
1326277	2019-06-03	0	0	0
1327156	2019-06-03	0	0	0
1327463	2019-06-03	0	0	0
1327531	2019-06-03	0	0	0
1328285	2019-06-03	0	0	0
1330457	2019-06-03	0	0	0
1330993	2019-06-03	0	0	0
1331293	2019-06-03	2	3	3
1331500	2019-06-03	0	0	0
1331836	2019-06-03	0	0	0
1332329	2019-06-03	0	0	0
1333926	2019-06-03	0	0	0
1334376	2019-06-03	2	2	2
1335337	2019-06-03	0	0	0
1335862	2019-06-03	0	0	0
1336523	2019-06-03	2	2	2
1337059	2019-06-03	0	0	0
1337534	2019-06-03	2	2	2
1317751	2019-06-03	0	0	0
1279747	2019-06-03	0	0	0
1280751	2019-06-03	0	1	1
1280865	2019-06-03	0	0	1
1280916	2019-06-03	0	0	0
1281034	2019-06-03	0	0	0
1282288	2019-06-03	1	2	2
1282673	2019-06-03	1	1	1
1318084	2019-06-03	1	1	1
1319288	2019-06-03	0	0	0
1320541	2019-06-03	0	0	0
1321227	2019-06-03	0	0	0
1321628	2019-06-03	0	0	1
1321778	2019-06-03	1	1	1
1324953	2019-06-03	0	0	0
1320442	2019-06-03	0	0	0
1321259	2019-06-03	0	0	1
1322432	2019-06-03	0	0	0
1323985	2019-06-03	0	0	0
1324086	2019-06-03	1	1	1
1324635	2019-06-03	0	0	0
1325153	2019-06-03	1	1	1
1326022	2019-06-03	0	0	1
1326290	2019-06-03	0	0	0
1327443	2019-06-03	1	2	2
1328848	2019-06-03	0	0	0
1329298	2019-06-03	0	0	0
1329634	2019-06-03	2	2	2
1329816	2019-06-03	0	0	0
1331019	2019-06-03	0	0	0
1331856	2019-06-03	0	0	0
1326875	2019-06-03	0	0	0
1328258	2019-06-03	0	0	0
1330991	2019-06-03	2	2	2
1325693	2019-06-03	1	1	1
1326029	2019-06-03	1	1	1
1326411	2019-06-03	0	0	0
1326572	2019-06-03	0	0	0
1327047	2019-06-03	0	0	0
1327901	2019-06-03	1	2	2
1328712	2019-06-03	1	1	1
1328801	2019-06-03	0	0	0
1330230	2019-06-03	0	0	0
1331209	2019-06-03	0	0	0
1331720	2019-06-03	1	1	1
1333874	2019-06-03	0	0	0
1335678	2019-06-03	1	2	3
1337232	2019-06-03	0	0	0
1337518	2019-06-03	0	0	0
1338036	2019-06-03	0	0	0
1338104	2019-06-03	0	0	0
1333424	2019-06-03	0	0	0
1333488	2019-06-03	0	0	0
1334042	2019-06-03	1	1	1
1334424	2019-06-03	1	1	1
1335578	2019-06-03	0	0	0
1337675	2019-06-03	0	0	0
1337936	2019-06-03	0	0	0
1338586	2019-06-03	0	0	0
1340451	2019-06-03	0	0	0
1341051	2019-06-03	2	2	2
1342623	2019-06-03	0	0	1
1343223	2019-06-03	1	1	1
1343834	2019-06-03	0	0	0
1320862	2019-06-03	0	0	0
1321491	2019-06-03	0	0	0
1322025	2019-06-03	1	1	1
1322100	2019-06-03	0	0	0
1322359	2019-06-03	0	0	0
1323495	2019-06-03	1	1	1
1319987	2019-06-03	0	0	0
1321868	2019-06-03	0	0	0
1323529	2019-06-03	0	1	2
1326603	2019-06-03	0	0	0
1326705	2019-06-03	0	1	1
1329990	2019-06-03	1	1	1
1331185	2019-06-03	0	0	0
1331626	2019-06-03	1	1	1
1326369	2019-06-03	0	0	0
1326612	2019-06-03	0	0	0
1328077	2019-06-03	0	0	0
1328511	2019-06-03	0	0	0
1329179	2019-06-03	0	0	0
1332187	2019-06-03	0	0	0
1333055	2019-06-03	0	0	0
1334500	2019-06-03	0	0	0
1334893	2019-06-03	0	0	0
1335795	2019-06-03	0	0	0
1335895	2019-06-03	0	0	0
1337031	2019-06-03	0	0	0
1337135	2019-06-03	1	1	1
1337167	2019-06-03	0	0	0
1337769	2019-06-03	0	0	0
1338169	2019-06-03	1	1	2
1338637	2019-06-03	0	0	0
1332855	2019-06-03	0	0	0
1325532	2019-06-03	0	0	0
1325683	2019-06-03	1	1	1
1325798	2019-06-03	0	0	0
1327300	2019-06-03	0	0	0
1328925	2019-06-03	1	1	1
1330176	2019-06-03	1	2	2
1330312	2019-06-03	1	1	1
1330612	2019-06-03	0	0	0
1331980	2019-06-03	1	1	1
1327668	2019-06-03	1	1	1
1327721	2019-06-03	0	0	0
1327970	2019-06-03	0	0	0
1328455	2019-06-03	1	1	1
1328604	2019-06-03	0	1	1
1328938	2019-06-03	0	0	0
1329257	2019-06-03	1	1	1
1330359	2019-06-03	1	1	1
1331631	2019-06-03	0	0	0
1332065	2019-06-03	1	2	2
1332399	2019-06-03	0	0	0
1336662	2019-06-03	1	1	1
1336960	2019-06-03	0	0	0
1337345	2019-06-03	0	0	0
1337849	2019-06-03	1	1	1
1332080	2019-06-03	2	2	3
1333150	2019-06-03	1	1	1
1333318	2019-06-03	0	0	0
1333886	2019-06-03	0	0	0
1336143	2019-06-03	1	1	1
1336962	2019-06-03	0	0	0
1337262	2019-06-03	1	1	1
1338434	2019-06-03	1	1	1
1332819	2019-06-03	1	1	1
1333638	2019-06-03	0	1	1
1334170	2019-06-03	1	1	1
1336861	2019-06-03	0	0	0
1337663	2019-06-03	0	0	0
1338518	2019-06-03	0	0	0
1338852	2019-06-03	1	1	1
1332351	2019-06-03	1	1	1
1333017	2019-06-03	1	1	1
1336276	2019-06-03	0	0	0
1336878	2019-06-03	0	0	0
1337348	2019-06-03	0	0	0
1337780	2019-06-03	0	0	0
1338050	2019-06-03	1	1	1
1338865	2019-06-03	0	0	0
1340503	2019-06-03	0	0	0
1341724	2019-06-03	0	0	0
1342177	2019-06-03	1	1	1
